,lat,lng,dir,city,sky,tree
349,37.719894,-122.439195111,1,sanfrancisco,24347,63246
350,37.719894,-122.439195111,2,sanfrancisco,33316,58591
351,37.719894,-122.439195111,3,sanfrancisco,55137,23507
352,37.719894,-122.441092635,0,sanfrancisco,77954,9390
353,37.719894,-122.441092635,1,sanfrancisco,36985,2159
354,37.719894,-122.441092635,2,sanfrancisco,38303,5774
355,37.719894,-122.441092635,3,sanfrancisco,76936,10037
356,37.719894,-122.442990159,0,sanfrancisco,64529,19647
357,37.719894,-122.442990159,1,sanfrancisco,52770,31432
358,37.719894,-122.442990159,2,sanfrancisco,57403,14942
359,37.719894,-122.442990159,3,sanfrancisco,50233,15386
360,37.719894,-122.444887684,0,sanfrancisco,74092,4154
361,37.719894,-122.444887684,1,sanfrancisco,68453,689
362,37.719894,-122.444887684,2,sanfrancisco,31105,48623
363,37.719894,-122.444887684,3,sanfrancisco,32187,39116
364,37.719894,-122.446785208,0,sanfrancisco,64794,4812
365,37.719894,-122.446785208,1,sanfrancisco,64673,2773
366,37.719894,-122.446785208,2,sanfrancisco,72039,12484
367,37.719894,-122.446785208,3,sanfrancisco,71914,10982
368,37.719894,-122.448682732,0,sanfrancisco,60678,53311
369,37.719894,-122.448682732,1,sanfrancisco,65699,62475
370,37.719894,-122.448682732,2,sanfrancisco,64175,17705
371,37.719894,-122.448682732,3,sanfrancisco,46491,4696
372,37.719894,-122.450580257,0,sanfrancisco,62026,1646
373,37.719894,-122.450580257,1,sanfrancisco,51964,7743
374,37.719894,-122.450580257,2,sanfrancisco,61699,1075
375,37.719894,-122.450580257,3,sanfrancisco,54196,6238
376,37.719894,-122.452477781,0,sanfrancisco,49206,12659
377,37.719894,-122.452477781,1,sanfrancisco,59508,12980
378,37.719894,-122.452477781,2,sanfrancisco,53089,1723
379,37.719894,-122.452477781,3,sanfrancisco,64321,15163
380,37.719894,-122.454375306,0,sanfrancisco,52601,1410
381,37.719894,-122.454375306,1,sanfrancisco,62122,1323
382,37.719894,-122.454375306,2,sanfrancisco,43471,2378
383,37.719894,-122.454375306,3,sanfrancisco,59986,1778
384,37.719894,-122.45627283,0,sanfrancisco,63227,1809
385,37.719894,-122.45627283,1,sanfrancisco,54712,783
386,37.719894,-122.45627283,2,sanfrancisco,72210,6243
387,37.719894,-122.45627283,3,sanfrancisco,57351,1095
388,37.719894,-122.458170354,0,sanfrancisco,35772,25764
389,37.719894,-122.458170354,1,sanfrancisco,6040,82492
390,37.719894,-122.458170354,2,sanfrancisco,45955,41101
391,37.719894,-122.458170354,3,sanfrancisco,53268,9377
392,37.719894,-122.460067879,0,sanfrancisco,54041,3363
393,37.719894,-122.460067879,1,sanfrancisco,60700,5308
394,37.719894,-122.460067879,2,sanfrancisco,60899,4324
395,37.719894,-122.460067879,3,sanfrancisco,30179,1502
396,37.719894,-122.461965403,0,sanfrancisco,58613,455
397,37.719894,-122.461965403,1,sanfrancisco,59300,3876
398,37.719894,-122.461965403,2,sanfrancisco,17342,7208
399,37.719894,-122.461965403,3,sanfrancisco,62649,10004
400,37.719894,-122.463862927,0,sanfrancisco,52846,30472
401,37.719894,-122.463862927,1,sanfrancisco,65041,11105
402,37.719894,-122.463862927,2,sanfrancisco,38455,12624
403,37.719894,-122.463862927,3,sanfrancisco,57194,2722
404,37.719894,-122.465760452,0,sanfrancisco,42638,6494
405,37.719894,-122.465760452,1,sanfrancisco,63220,2338
406,37.719894,-122.465760452,2,sanfrancisco,46341,3597
407,37.719894,-122.465760452,3,sanfrancisco,56146,7910
408,37.719894,-122.467657976,0,sanfrancisco,57416,13853
409,37.719894,-122.467657976,1,sanfrancisco,59839,772
410,37.719894,-122.467657976,2,sanfrancisco,36964,5293
411,37.719894,-122.467657976,3,sanfrancisco,62425,2771
412,37.719894,-122.469555501,0,sanfrancisco,59898,7892
413,37.719894,-122.469555501,1,sanfrancisco,64244,7341
414,37.719894,-122.469555501,2,sanfrancisco,32155,21360
415,37.719894,-122.469555501,3,sanfrancisco,61921,6795
416,37.719894,-122.471453025,0,sanfrancisco,58653,5270
417,37.719894,-122.471453025,1,sanfrancisco,31140,3254
418,37.719894,-122.471453025,2,sanfrancisco,59260,7108
419,37.719894,-122.471453025,3,sanfrancisco,52845,6751
420,37.719894,-122.473350549,0,sanfrancisco,70889,14209
421,37.719894,-122.473350549,1,sanfrancisco,60626,17038
422,37.719894,-122.473350549,2,sanfrancisco,70973,10077
423,37.719894,-122.473350549,3,sanfrancisco,70337,22139
424,37.719894,-122.475248074,0,sanfrancisco,62498,20236
425,37.719894,-122.475248074,1,sanfrancisco,60001,24423
426,37.719894,-122.475248074,2,sanfrancisco,49895,42481
427,37.719894,-122.475248074,3,sanfrancisco,50317,39939
428,37.719894,-122.477145598,0,sanfrancisco,68949,13360
429,37.719894,-122.477145598,1,sanfrancisco,71206,8062
430,37.719894,-122.477145598,2,sanfrancisco,64042,14970
431,37.719894,-122.477145598,3,sanfrancisco,43551,46945
432,37.719894,-122.479043122,0,sanfrancisco,61900,44310
433,37.719894,-122.479043122,1,sanfrancisco,59086,36183
434,37.719894,-122.479043122,2,sanfrancisco,53804,20711
435,37.719894,-122.479043122,3,sanfrancisco,45203,39761
436,37.721394,-122.416424818,0,sanfrancisco,5433,97519
437,37.721394,-122.416424818,1,sanfrancisco,15536,86603
438,37.721394,-122.416424818,2,sanfrancisco,2342,88684
439,37.721394,-122.416424818,3,sanfrancisco,19248,70825
440,37.721394,-122.424014916,0,sanfrancisco,40782,63027
441,37.721394,-122.424014916,1,sanfrancisco,62317,26528
442,37.721394,-122.424014916,2,sanfrancisco,32844,62872
443,37.721394,-122.424014916,3,sanfrancisco,16318,107884
444,37.721394,-122.42591244,0,sanfrancisco,60617,4213
445,37.721394,-122.42591244,1,sanfrancisco,55316,2395
446,37.721394,-122.42591244,2,sanfrancisco,55880,2694
447,37.721394,-122.42591244,3,sanfrancisco,45847,1862
448,37.721394,-122.427809964,0,sanfrancisco,47494,626
449,37.721394,-122.427809964,1,sanfrancisco,60479,3693
450,37.721394,-122.427809964,2,sanfrancisco,43888,390
451,37.721394,-122.427809964,3,sanfrancisco,37718,3888
452,37.721394,-122.429707489,0,sanfrancisco,63063,2166
453,37.721394,-122.429707489,1,sanfrancisco,55431,2247
454,37.721394,-122.429707489,2,sanfrancisco,55666,3689
455,37.721394,-122.429707489,3,sanfrancisco,49565,4288
456,37.721394,-122.431605013,0,sanfrancisco,54877,4081
457,37.721394,-122.431605013,1,sanfrancisco,52642,5563
458,37.721394,-122.431605013,2,sanfrancisco,53416,7335
459,37.721394,-122.431605013,3,sanfrancisco,28889,11781
460,37.721394,-122.433502537,0,sanfrancisco,55024,2787
461,37.721394,-122.433502537,1,sanfrancisco,48340,1821
462,37.721394,-122.433502537,2,sanfrancisco,57157,9552
463,37.721394,-122.433502537,3,sanfrancisco,48413,9976
