,lat,lng,dir,city,D1,D2,M
452,42.307631,-71.0546778067,0,boston,,,
453,42.307631,-71.0546778067,1,boston,,,
454,42.307631,-71.0546778067,2,boston,#064868,#103143,#064868
455,42.307631,-71.0546778067,3,boston,#024370,#166b93,#024370
456,42.307631,-71.056707526,0,boston,,,
457,42.307631,-71.056707526,1,boston,,,
458,42.307631,-71.056707526,2,boston,,,
459,42.307631,-71.056707526,3,boston,,,
460,42.307631,-71.0587372453,0,boston,#7a5c33,#977a55,#323025
461,42.307631,-71.0587372453,1,boston,#313b08,#484e1c,#404038
462,42.307631,-71.0587372453,2,boston,#0f294f,#6a6f74,#0f294f
463,42.307631,-71.0587372453,3,boston,#20354b,#a5794b,#cfab82
464,42.307631,-71.0607669646,0,boston,#4e451c,#5e5145,#5e5145
465,42.307631,-71.0607669646,1,boston,#17222c,#2e4151,#5f6670
466,42.307631,-71.0607669646,2,boston,#5f7c96,#94abbb,#828c94
467,42.307631,-71.0607669646,3,boston,,,
468,42.307631,-71.0627966839,0,boston,,,
469,42.307631,-71.0627966839,1,boston,,,
470,42.307631,-71.0627966839,2,boston,#6c6148,#293c36,#5d5955
471,42.307631,-71.0627966839,3,boston,#625c52,#3d3c37,#3d3c37
472,42.307631,-71.0648264032,0,boston,#2d2113,#675845,#cec4b5
473,42.307631,-71.0648264032,1,boston,#151605,#111e28,#41464f
474,42.307631,-71.0648264032,2,boston,#8a7754,#bea680,#323634
475,42.307631,-71.0648264032,3,boston,#b3a78f,#c2b59e,#98927e
476,42.307631,-71.0668561225,0,boston,#6a4a37,#a68767,#6a4a37
477,42.307631,-71.0668561225,1,boston,#612d2a,#33421f,#74463f
478,42.307631,-71.0668561225,2,boston,#240e02,#51271a,#734e44
479,42.307631,-71.0668561225,3,boston,#727923,#765d4f,#443a34
480,42.307631,-71.0688858418,0,boston,#7994ac,#b19d7f,#6c6e64
481,42.307631,-71.0688858418,1,boston,#8c9faf,#928b7b,#6b6f66
482,42.307631,-71.0688858418,2,boston,#3e3321,#727141,#73878d
483,42.307631,-71.0688858418,3,boston,#131108,#45442e,#74878d
484,42.307631,-71.0709155611,0,boston,#1c1c0f,#4b6284,#dbdfe1
485,42.307631,-71.0709155611,1,boston,#2c2015,#15252a,#2c2015
486,42.307631,-71.0709155611,2,boston,#432a1c,#a87956,#4f4246
487,42.307631,-71.0709155611,3,boston,,,
488,42.307631,-71.0729452804,0,boston,#6c6839,#413825,#99927f
489,42.307631,-71.0729452804,1,boston,#2d2a11,#50462e,#5b6265
490,42.307631,-71.0729452804,2,boston,#4a3a2a,#61633a,#606569
491,42.307631,-71.0729452804,3,boston,#746045,#19201c,#19201c
492,42.307631,-71.0749749997,0,boston,,,
493,42.307631,-71.0749749997,1,boston,,,
494,42.307631,-71.0749749997,2,boston,,,
495,42.307631,-71.0749749997,3,boston,#a96a4d,#b67d6f,#44342f
496,42.307631,-71.077004719,0,boston,#832c3a,#14170b,#768387
497,42.307631,-71.077004719,1,boston,#525b82,#3b5252,#54606b
498,42.307631,-71.077004719,2,boston,,,
499,42.307631,-71.077004719,3,boston,#857355,#b0967b,#857355
500,42.307631,-71.0790344383,0,boston,,,
501,42.307631,-71.0790344383,1,boston,#241211,#4c4928,#423432
502,42.307631,-71.0790344383,2,boston,#564127,#928b4d,#6d6657
503,42.307631,-71.0790344383,3,boston,#4c311b,#8d6251,#9e8568
504,42.307631,-71.0810641576,0,boston,,,
505,42.307631,-71.0810641576,1,boston,#865926,#9b742f,#336733
506,42.307631,-71.0810641576,2,boston,#152f22,#4e3229,#4e3229
507,42.307631,-71.0810641576,3,boston,#41291a,#513229,#513229
508,42.307631,-71.0830938769,0,boston,#7c5136,#4e3a22,#4e3a22
509,42.307631,-71.0830938769,1,boston,#4d2f10,#6f4f24,#4c3924
510,42.307631,-71.0830938769,2,boston,#633a29,#472f24,#472f24
511,42.307631,-71.0830938769,3,boston,#492c1f,#6a422c,#a2644b
512,42.307631,-71.0851235962,0,boston,#564417,#7c6931,#2d3027
513,42.307631,-71.0851235962,1,boston,#342007,#4f6335,#737f8d
514,42.307631,-71.0851235962,2,boston,#5e543e,#2e3a44,#6b7986
515,42.307631,-71.0851235962,3,boston,,,
516,42.307631,-71.0871533155,0,boston,#b69b57,#1c160f,#967b62
517,42.307631,-71.0871533155,1,boston,#464c2b,#4c5f85,#382d27
518,42.307631,-71.0871533155,2,boston,#4f5220,#493d33,#493d33
519,42.307631,-71.0871533155,3,boston,#73854b,#ad9070,#ad9070
520,42.307631,-71.0891830348,0,boston,,,
521,42.307631,-71.0891830348,1,boston,,,
522,42.307631,-71.0891830348,2,boston,,,
523,42.307631,-71.0891830348,3,boston,,,
524,42.307631,-71.0912127541,0,boston,,,
525,42.307631,-71.0912127541,1,boston,,,
526,42.307631,-71.0912127541,2,boston,,,
527,42.307631,-71.0912127541,3,boston,,,
528,42.307631,-71.1013613507,0,boston,,,
529,42.307631,-71.1013613507,1,boston,#31241f,#807054,#31241f
530,42.307631,-71.1013613507,2,boston,#574720,#8d7846,#372b29
531,42.307631,-71.1013613507,3,boston,,,
532,42.307631,-71.10339107,0,boston,#870f17,#7b1f27,#581e1b
533,42.307631,-71.10339107,1,boston,#7c1d1b,#a32e35,#471b15
534,42.307631,-71.10339107,2,boston,#744837,#8d5f6a,#291d1c
535,42.307631,-71.10339107,3,boston,#401c15,#172013,#394754
536,42.307631,-71.1054207893,0,boston,,,
537,42.307631,-71.1054207893,1,boston,,,
538,42.307631,-71.1054207893,2,boston,,,
539,42.307631,-71.1054207893,3,boston,,,
540,42.307631,-71.1074505086,0,boston,,,
541,42.307631,-71.1074505086,1,boston,,,
542,42.307631,-71.1074505086,2,boston,,,
543,42.307631,-71.1074505086,3,boston,,,
544,42.307631,-71.1094802279,0,boston,,,
545,42.307631,-71.1094802279,1,boston,,,
546,42.307631,-71.1094802279,2,boston,,,
547,42.307631,-71.1094802279,3,boston,,,
548,42.307631,-71.1115099472,0,boston,,,
549,42.307631,-71.1115099472,1,boston,,,
550,42.307631,-71.1115099472,2,boston,,,
551,42.307631,-71.1115099472,3,boston,,,
552,42.307631,-71.1135396665,0,boston,#522f22,#9c6652,#cfc8ba
553,42.307631,-71.1135396665,1,boston,,,
554,42.307631,-71.1135396665,2,boston,#031126,#333d65,#28251b
555,42.307631,-71.1135396665,3,boston,#606e33,#707f50,#62696a
556,42.307631,-71.1155693858,0,boston,#370806,#651f26,#4a493e
557,42.307631,-71.1155693858,1,boston,#162734,#0f1007,#3a432e
558,42.307631,-71.1155693858,2,boston,#2a3943,#10110b,#79755e
559,42.307631,-71.1155693858,3,boston,#1a7365,#171911,#777668
560,42.307631,-71.1175991051,0,boston,,,
561,42.307631,-71.1175991051,1,boston,#81553c,#482e22,#482e22
562,42.307631,-71.1175991051,2,boston,#1e3c4e,#291511,#4b352c
563,42.307631,-71.1175991051,3,boston,#463f2c,#605942,#686556
564,42.307631,-71.1196288244,0,boston,,,
565,42.307631,-71.1196288244,1,boston,,,
566,42.307631,-71.1196288244,2,boston,,,
567,42.307631,-71.1196288244,3,boston,,,
568,42.307631,-71.123688263,0,boston,#3a3b30,#23231e,#5a5c51
569,42.307631,-71.123688263,1,boston,#3b2a12,#4a341e,#465036
570,42.307631,-71.123688263,2,boston,,,
571,42.307631,-71.123688263,3,boston,#120e06,#6b422f,#616255
572,42.307631,-71.1257179823,0,boston,#141a2a,#2c311a,#8d9cac
573,42.307631,-71.1257179823,1,boston,,,
574,42.307631,-71.1257179823,2,boston,,,
575,42.307631,-71.1257179823,3,boston,,,
576,42.307631,-71.1277477016,0,boston,,,
577,42.307631,-71.1277477016,1,boston,,,
578,42.307631,-71.1277477016,2,boston,#272d37,#383f2f,#272d37
579,42.307631,-71.1277477016,3,boston,,,
580,42.309131,-71.0485886488,0,boston,,,
581,42.309131,-71.0485886488,1,boston,#4d5c7d,#616c7a,#6c6a62
582,42.309131,-71.0485886488,2,boston,#16253d,#131d31,#86796f
583,42.309131,-71.0485886488,3,boston,,,
584,42.309131,-71.0506183681,0,boston,#924d42,#918c56,#5b554b
585,42.309131,-71.0506183681,1,boston,#433f6a,#877457,#363229
586,42.309131,-71.0506183681,2,boston,#564b3a,#3a342d,#776e5f
587,42.309131,-71.0506183681,3,boston,#3b4e5e,#826952,#826952
588,42.309131,-71.0526480874,0,boston,,,
589,42.309131,-71.0526480874,1,boston,#434d57,#898170,#434d57
590,42.309131,-71.0526480874,2,boston,,,
591,42.309131,-71.0526480874,3,boston,,,
592,42.309131,-71.056707526,0,boston,,,
593,42.309131,-71.056707526,1,boston,#042711,#14655e,#474437
594,42.309131,-71.056707526,2,boston,#600f12,#5b1313,#5b1313
595,42.309131,-71.056707526,3,boston,,,
596,42.309131,-71.0587372453,0,boston,,,
597,42.309131,-71.0587372453,1,boston,#3d2b16,#634d2c,#1a2739
598,42.309131,-71.0587372453,2,boston,#3d2710,#6f5f31,#667277
599,42.309131,-71.0587372453,3,boston,#bd8b6a,#4e4437,#657983
600,42.309131,-71.0607669646,0,boston,#272116,#545145,#272116
601,42.309131,-71.0607669646,1,boston,#0a2647,#12120e,#a59e91
602,42.309131,-71.0607669646,2,boston,#0e2c54,#102241,#272d2e
603,42.309131,-71.0607669646,3,boston,#141309,#684430,#3c3a2b
604,42.309131,-71.0627966839,0,boston,#7c6e56,#9a9176,#9a9176
605,42.309131,-71.0627966839,1,boston,#897a5b,#736951,#897a5b
606,42.309131,-71.0627966839,2,boston,#253d2c,#928163,#868175
607,42.309131,-71.0627966839,3,boston,#356963,#613f37,#2f2927
608,42.309131,-71.0648264032,0,boston,#6a7045,#52736e,#515547
609,42.309131,-71.0648264032,1,boston,#b64d4d,#506a8d,#4b4b41
610,42.309131,-71.0648264032,2,boston,#403318,#1c140d,#6c6757
611,42.309131,-71.0648264032,3,boston,#975a52,#605037,#676455
612,42.309131,-71.0668561225,0,boston,#2d1d08,#13180d,#656559
613,42.309131,-71.0668561225,1,boston,#282a18,#596240,#414139
614,42.309131,-71.0668561225,2,boston,#23331d,#374832,#374832
615,42.309131,-71.0668561225,3,boston,#b2804e,#bba283,#364633
616,42.309131,-71.0688858418,0,boston,#7093a3,#2d363e,#cfcdc7
617,42.309131,-71.0688858418,1,boston,#948755,#4e4939,#2d2f24
618,42.309131,-71.0688858418,2,boston,#56687b,#2e3125,#2e3125
619,42.309131,-71.0688858418,3,boston,#2e250e,#3a3516,#dad4c4
620,42.309131,-71.0729452804,0,boston,#555b2b,#221d12,#496876
621,42.309131,-71.0729452804,1,boston,#1e1104,#2b291f,#7a715b
622,42.309131,-71.0729452804,2,boston,,,
623,42.309131,-71.0729452804,3,boston,,,
624,42.309131,-71.0749749997,0,boston,,,
625,42.309131,-71.0749749997,1,boston,,,
626,42.309131,-71.0749749997,2,boston,#102b44,#5c5245,#5c5245
627,42.309131,-71.0749749997,3,boston,#071111,#0f1d21,#695646
628,42.309131,-71.0790344383,0,boston,#184c4c,#485424,#48483d
629,42.309131,-71.0790344383,1,boston,#5e1e1f,#677536,#4d3f29
630,42.309131,-71.0790344383,2,boston,#361217,#220c0e,#473f36
631,42.309131,-71.0790344383,3,boston,#10110f,#383f3b,#383f3b
632,42.309131,-71.0810641576,0,boston,,,
633,42.309131,-71.0810641576,1,boston,#043d7d,#215a85,#a67c6a
634,42.309131,-71.0810641576,2,boston,#481c07,#135277,#b19d86
635,42.309131,-71.0810641576,3,boston,,,
636,42.309131,-71.0830938769,0,boston,#223214,#593a2a,#524c43
637,42.309131,-71.0830938769,1,boston,#34280c,#572c20,#845746
638,42.309131,-71.0830938769,2,boston,#912d2c,#653728,#482a23
639,42.309131,-71.0830938769,3,boston,#254065,#6d3c2f,#4d3930
640,42.309131,-71.0851235962,0,boston,#3f5b82,#7e604b,#7e604b
641,42.309131,-71.0851235962,1,boston,#4a3b31,#54453b,#4a3b31
642,42.309131,-71.0851235962,2,boston,#25353f,#5a608d,#61533f
643,42.309131,-71.0851235962,3,boston,#1a290b,#0b1408,#564a3a
644,42.309131,-71.0871533155,0,boston,#e8c1a9,#ada48a,#ada48a
645,42.309131,-71.0871533155,1,boston,#a3937c,#959ba1,#a3937c
646,42.309131,-71.0871533155,2,boston,#292a06,#3a250a,#594b32
647,42.309131,-71.0871533155,3,boston,#967e5a,#64543f,#1b1913
648,42.309131,-71.0891830348,0,boston,,,
649,42.309131,-71.0891830348,1,boston,#363302,#70692d,#926d5c
650,42.309131,-71.0891830348,2,boston,#274a60,#243c4f,#6b6552
651,42.309131,-71.0891830348,3,boston,#8c5f41,#3c5d76,#5f5b4e
652,42.309131,-71.0912127541,0,boston,#3f3529,#5c7285,#3f3529
653,42.309131,-71.0912127541,1,boston,#222106,#645014,#453c33
654,42.309131,-71.0912127541,2,boston,,,
655,42.309131,-71.0912127541,3,boston,,,
656,42.309131,-71.0932424734,0,boston,,,
657,42.309131,-71.0932424734,1,boston,,,
658,42.309131,-71.0932424734,2,boston,,,
659,42.309131,-71.0932424734,3,boston,,,
660,42.309131,-71.0993316314,0,boston,#a75643,#534c23,#e2a88c
661,42.309131,-71.0993316314,1,boston,,,
662,42.309131,-71.0993316314,2,boston,,,
663,42.309131,-71.0993316314,3,boston,#60541b,#72352d,#c5ae82
664,42.309131,-71.1013613507,0,boston,#340e08,#958256,#bb927e
665,42.309131,-71.1013613507,1,boston,#3f3e10,#32465f,#4b5d71
666,42.309131,-71.1013613507,2,boston,#795a32,#19140a,#7b7261
667,42.309131,-71.1013613507,3,boston,#8a753b,#a2934c,#af907d
668,42.309131,-71.10339107,0,boston,#67633c,#777149,#2a2b25
669,42.309131,-71.10339107,1,boston,#1c201d,#a7a290,#1c201d
670,42.309131,-71.10339107,2,boston,#352c0d,#1b3452,#37251d
671,42.309131,-71.10339107,3,boston,,,
672,42.309131,-71.1054207893,0,boston,#77100b,#622215,#b3745c
673,42.309131,-71.1054207893,1,boston,#515322,#67533f,#4f3c33
674,42.309131,-71.1054207893,2,boston,#6c5518,#67523d,#4a3730
675,42.309131,-71.1054207893,3,boston,#5e2f18,#a07b32,#b47358
676,42.309131,-71.1074505086,0,boston,,,
677,42.309131,-71.1074505086,1,boston,,,
678,42.309131,-71.1074505086,2,boston,,,
679,42.309131,-71.1074505086,3,boston,,,
680,42.309131,-71.1094802279,0,boston,,,
681,42.309131,-71.1094802279,1,boston,,,
682,42.309131,-71.1094802279,2,boston,#3a4064,#5c7596,#4d4238
683,42.309131,-71.1094802279,3,boston,#4b4416,#b4ab5a,#382f2f
684,42.309131,-71.1115099472,0,boston,,,
685,42.309131,-71.1115099472,1,boston,#0d223c,#a77868,#44332d
686,42.309131,-71.1115099472,2,boston,,,
687,42.309131,-71.1115099472,3,boston,,,
688,42.309131,-71.1155693858,0,boston,,,
689,42.309131,-71.1155693858,1,boston,,,
690,42.309131,-71.1155693858,2,boston,#34271d,#958461,#252323
691,42.309131,-71.1155693858,3,boston,#907b51,#2a2818,#304654
692,42.309131,-71.1175991051,0,boston,#ced0a8,#7f9294,#3b4145
693,42.309131,-71.1175991051,1,boston,#5c6920,#647d9a,#58574f
694,42.309131,-71.1175991051,2,boston,#503c31,#435769,#503c31
695,42.309131,-71.1175991051,3,boston,#8d6a45,#222013,#534034
696,42.309131,-71.1196288244,0,boston,,,
697,42.309131,-71.1196288244,1,boston,#676525,#b3a85c,#4d3a35
698,42.309131,-71.1196288244,2,boston,#2b1b1f,#776356,#4f4245
699,42.309131,-71.1196288244,3,boston,,,
700,42.309131,-71.1216585437,0,boston,,,
701,42.309131,-71.1216585437,1,boston,,,
702,42.309131,-71.1216585437,2,boston,,,
703,42.309131,-71.1216585437,3,boston,,,
704,42.309131,-71.123688263,0,boston,,,
705,42.309131,-71.123688263,1,boston,#49381f,#5a462c,#928a74
706,42.309131,-71.123688263,2,boston,#725744,#384850,#46545a
707,42.309131,-71.123688263,3,boston,#172c23,#191e2d,#534e47
708,42.309131,-71.1257179823,0,boston,,,
709,42.309131,-71.1257179823,1,boston,,,
710,42.309131,-71.1257179823,2,boston,,,
711,42.309131,-71.1257179823,3,boston,#3a2e2e,#42373c,#4d5154
712,42.309131,-71.1277477016,0,boston,,,
713,42.309131,-71.1277477016,1,boston,,,
714,42.309131,-71.1277477016,2,boston,,,
715,42.309131,-71.1277477016,3,boston,,,
716,42.309131,-71.1297774209,0,boston,,,
717,42.309131,-71.1297774209,1,boston,,,
718,42.309131,-71.1297774209,2,boston,,,
719,42.309131,-71.1297774209,3,boston,,,
720,42.309131,-71.1318071402,0,boston,,,
721,42.309131,-71.1318071402,1,boston,,,
722,42.309131,-71.1318071402,2,boston,,,
723,42.309131,-71.1318071402,3,boston,,,
724,42.309131,-71.1338368595,0,boston,,,
725,42.309131,-71.1338368595,1,boston,,,
726,42.309131,-71.1338368595,2,boston,,,
727,42.309131,-71.1338368595,3,boston,,,
728,42.310631,-71.0465589295,0,boston,#12212e,#657990,#30292f
729,42.310631,-71.0465589295,1,boston,#888544,#41516c,#485143
730,42.310631,-71.0465589295,2,boston,,,
731,42.310631,-71.0465589295,3,boston,,,
732,42.310631,-71.0506183681,0,boston,#593d2e,#1d1513,#d6ca9f
733,42.310631,-71.0506183681,1,boston,,,
734,42.310631,-71.0506183681,2,boston,#40421e,#4d6172,#1a1514
735,42.310631,-71.0506183681,3,boston,,,
736,42.310631,-71.0526480874,0,boston,,,
737,42.310631,-71.0526480874,1,boston,#7a4a1a,#6b552a,#7b8a93
738,42.310631,-71.0526480874,2,boston,#7d7950,#988575,#636964
739,42.310631,-71.0526480874,3,boston,,,
740,42.310631,-71.0546778067,0,boston,#62492f,#c99c6a,#999d8e
741,42.310631,-71.0546778067,1,boston,#937452,#2f362d,#1c211f
742,42.310631,-71.0546778067,2,boston,,,
743,42.310631,-71.0546778067,3,boston,,,
744,42.310631,-71.056707526,0,boston,,,
745,42.310631,-71.056707526,1,boston,,,
746,42.310631,-71.056707526,2,boston,,,
747,42.310631,-71.056707526,3,boston,,,
748,42.310631,-71.0587372453,0,boston,,,
749,42.310631,-71.0587372453,1,boston,#6d6248,#232c34,#7a838c
750,42.310631,-71.0587372453,2,boston,#776729,#9b7d4c,#2a3e3d
751,42.310631,-71.0587372453,3,boston,#6b5a39,#8a734d,#2f433e
752,42.310631,-71.0607669646,0,boston,#302912,#3d372a,#706a5d
753,42.310631,-71.0607669646,1,boston,#4d2a28,#683f3d,#4d2a28
754,42.310631,-71.0607669646,2,boston,#44361b,#3e1a1d,#c8a387
755,42.310631,-71.0607669646,3,boston,#1a1307,#4a4226,#3a2a24
756,42.310631,-71.0627966839,0,boston,#284a66,#335774,#73828d
757,42.310631,-71.0627966839,1,boston,,,
758,42.310631,-71.0627966839,2,boston,#3a2717,#182937,#47372c
759,42.310631,-71.0627966839,3,boston,#1c4764,#2b5476,#585e49
760,42.310631,-71.0648264032,0,boston,,,
761,42.310631,-71.0648264032,1,boston,,,
762,42.310631,-71.0648264032,2,boston,,,
763,42.310631,-71.0648264032,3,boston,,,
764,42.310631,-71.0668561225,0,boston,#431f16,#1e403e,#431f16
765,42.310631,-71.0668561225,1,boston,#264563,#41231b,#41231b
766,42.310631,-71.0668561225,2,boston,#3f5f78,#313743,#313743
767,42.310631,-71.0668561225,3,boston,#87593e,#4c3e23,#41454b
768,42.310631,-71.0688858418,0,boston,,,
769,42.310631,-71.0688858418,1,boston,#5d2c2c,#8f6554,#828786
770,42.310631,-71.0688858418,2,boston,#51452e,#495e7e,#51452e
771,42.310631,-71.0688858418,3,boston,#162041,#544532,#6b5b5b
772,42.310631,-71.0709155611,0,boston,,,
773,42.310631,-71.0709155611,1,boston,#6a6e3d,#928357,#404137
774,42.310631,-71.0709155611,2,boston,#1f1c0b,#19252f,#586764
775,42.310631,-71.0709155611,3,boston,,,
776,42.310631,-71.0729452804,0,boston,#60748d,#8c7e60,#6e6354
777,42.310631,-71.0729452804,1,boston,,,
778,42.310631,-71.0729452804,2,boston,,,
779,42.310631,-71.0729452804,3,boston,,,
780,42.310631,-71.0749749997,0,boston,#843c26,#b69043,#9b7c62
781,42.310631,-71.0749749997,1,boston,,,
782,42.310631,-71.0749749997,2,boston,#29495f,#352b1c,#7c7764
783,42.310631,-71.0749749997,3,boston,#60381b,#5a4730,#8a7f66
784,42.310631,-71.077004719,0,boston,#90b6d4,#c19d86,#c19d86
785,42.310631,-71.077004719,1,boston,#3c1e0c,#04140d,#cca892
786,42.310631,-71.077004719,2,boston,#6c3e2b,#8f7653,#6c3e2b
787,42.310631,-71.077004719,3,boston,#372315,#6e3d2d,#6e3d2d
788,42.310631,-71.0790344383,0,boston,#66441f,#202111,#cac6be
789,42.310631,-71.0790344383,1,boston,,,
790,42.310631,-71.0790344383,2,boston,,,
791,42.310631,-71.0790344383,3,boston,#303209,#a18365,#57544c
792,42.310631,-71.0810641576,0,boston,#693b25,#412818,#252217
793,42.310631,-71.0810641576,1,boston,#1f2b14,#5f3f39,#5f3f39
794,42.310631,-71.0810641576,2,boston,#1a1b16,#47493f,#47493f
795,42.310631,-71.0810641576,3,boston,,,
796,42.310631,-71.0830938769,0,boston,#4f5b22,#432924,#432924
797,42.310631,-71.0830938769,1,boston,#180c0a,#363d1d,#3c1f20
798,42.310631,-71.0830938769,2,boston,,,
799,42.310631,-71.0830938769,3,boston,,,
800,42.310631,-71.0851235962,0,boston,#b97d6d,#3a2c22,#7d6c55
801,42.310631,-71.0851235962,1,boston,#351b02,#43541a,#53433e
802,42.310631,-71.0851235962,2,boston,#8fb1cb,#abc9e0,#3e464b
803,42.310631,-71.0851235962,3,boston,,,
804,42.310631,-71.0871533155,0,boston,#3f391d,#0e1a1a,#ae8f68
805,42.310631,-71.0871533155,1,boston,#35241e,#7b634b,#46392f
806,42.310631,-71.0871533155,2,boston,#655431,#776842,#4a3b34
807,42.310631,-71.0871533155,3,boston,#654917,#433222,#b3916a
808,42.310631,-71.0891830348,0,boston,#1d2e3d,#18222a,#36404a
809,42.310631,-71.0891830348,1,boston,#261f17,#3e372f,#261f17
810,42.310631,-71.0891830348,2,boston,#191002,#291a09,#67583f
811,42.310631,-71.0891830348,3,boston,#442f10,#1a1b0a,#6a5c2c
812,42.310631,-71.0912127541,0,boston,,,
813,42.310631,-71.0912127541,1,boston,,,
814,42.310631,-71.0912127541,2,boston,#432621,#46617e,#26302f
815,42.310631,-71.0912127541,3,boston,#4f211a,#a49d73,#5c5c50
816,42.310631,-71.0932424734,0,boston,#3a3a14,#622f24,#5e6155
817,42.310631,-71.0932424734,1,boston,#584019,#755031,#5f6159
818,42.310631,-71.0932424734,2,boston,,,
819,42.310631,-71.0932424734,3,boston,,,
820,42.310631,-71.0952721927,0,boston,,,
821,42.310631,-71.0952721927,1,boston,,,
822,42.310631,-71.0952721927,2,boston,,,
823,42.310631,-71.0952721927,3,boston,,,
824,42.310631,-71.097301912,0,boston,,,
825,42.310631,-71.097301912,1,boston,#b2b46c,#756c4f,#756c4f
826,42.310631,-71.097301912,2,boston,,,
827,42.310631,-71.097301912,3,boston,,,
828,42.310631,-71.0993316314,0,boston,,,
829,42.310631,-71.0993316314,1,boston,,,
830,42.310631,-71.0993316314,2,boston,#5f4826,#7b6637,#5d5a51
831,42.310631,-71.0993316314,3,boston,#1f1802,#77652e,#7d7158
832,42.310631,-71.1013613507,0,boston,,,
833,42.310631,-71.1013613507,1,boston,#2d2c1f,#403a2f,#8b8174
834,42.310631,-71.1013613507,2,boston,#8e8944,#3a271b,#20211d
835,42.310631,-71.1013613507,3,boston,,,
836,42.310631,-71.10339107,0,boston,,,
837,42.310631,-71.10339107,1,boston,#1f1a00,#4e5217,#6e6957
838,42.310631,-71.10339107,2,boston,#301610,#3b1d19,#394145
839,42.310631,-71.10339107,3,boston,#144570,#b24f63,#144570
840,42.310631,-71.1054207893,0,boston,,,
841,42.310631,-71.1054207893,1,boston,#311d14,#2f2d17,#717c82
842,42.310631,-71.1054207893,2,boston,#351f1c,#725c42,#727778
843,42.310631,-71.1054207893,3,boston,,,
844,42.310631,-71.1074505086,0,boston,,,
845,42.310631,-71.1074505086,1,boston,,,
846,42.310631,-71.1074505086,2,boston,#787842,#b38872,#b38872
847,42.310631,-71.1074505086,3,boston,,,
848,42.310631,-71.1094802279,0,boston,#341b13,#47311e,#96785f
849,42.310631,-71.1094802279,1,boston,,,
850,42.310631,-71.1094802279,2,boston,,,
