,0,1
5644,40,15970
5645,3058,11708
5646,2101,2168
5647,733,18083
5648,15646,15682
5649,12289,19887
5650,9494,11798
5651,9920,10066
5652,13784,14490
5653,4945,6778
5654,618,8130
5655,6197,18697
5656,6588,6589
5657,8190,10824
5658,12387,12431
5659,1346,7433
5660,719,3145
5661,14693,16173
5662,11561,11749
5663,313,3928
5664,11490,11619
5665,8821,11346
5666,17660,17767
5667,3602,5257
5668,12624,16205
5669,11803,11819
5670,2482,2938
5671,13971,20470
5672,3173,3318
5673,9766,16566
5674,1978,3330
5675,5824,13684
5676,5520,6830
5677,4677,18178
5678,14393,14539
5679,13143,15498
5680,14072,14839
5681,7695,18297
5682,13279,13495
5683,4127,12179
5684,1511,2695
5685,12633,18666
5686,14621,19149
5687,2096,22210
5688,2182,9239
5689,8756,8984
5690,14293,17853
5691,16276,21294
5692,12707,14373
5693,627,14135
5694,2915,4386
5695,1686,9006
5696,770,1010
5697,7127,9322
5698,6229,8232
5699,12614,15474
5700,11877,12227
5701,2501,10398
5702,6698,7588
5703,4076,18929
5704,3302,3651
5705,1283,19076
5706,1099,20866
5707,1042,1416
5708,1309,10904
5709,1203,1861
5710,2252,9113
5711,10270,18226
5712,919,11138
5713,1254,11865
5714,2824,7758
5715,3975,5162
5716,8661,9693
5717,2275,3744
5718,632,13064
5719,7006,11852
5720,5002,9298
5721,13223,13514
5722,14186,19627
5723,3937,20762
5724,8450,9263
5725,10272,18238
5726,1515,17734
5727,7437,11034
5728,7682,18780
5729,9475,18418
5730,878,4388
5731,4858,5476
5732,14536,14663
5733,489,499
5734,6682,8160
5735,6805,11242
5736,15112,15215
5737,11378,16012
5738,5678,6021
5739,516,640
5740,6409,14110
5741,15048,16332
5742,11208,19866
5743,5242,11131
5744,8419,15999
5745,9819,21222
5746,6028,15305
5747,1717,8991
5748,17192,17768
5749,10326,15425
5750,4395,7659
5751,16575,18776
5752,4951,6105
5753,10199,10664
5754,8129,14544
5755,16532,20777
5756,1100,6933
5757,16,2375
5758,13123,13333
5759,1217,4357
5760,3122,8002
5761,5208,18368
5762,13358,20633
5763,7664,20090
5764,357,3734
5765,7456,13234
5766,5731,21182
5767,12322,15302
5768,8610,14845
5769,15142,15651
5770,13783,14659
5771,6323,6856
5772,2489,10449
5773,6517,6666
5774,4683,9985
5775,4422,13222
5776,5287,10945
5777,5283,13247
5778,49,2631
5779,9325,19706
5780,14514,15136
5781,8515,11903
5782,6005,7558
5783,1542,20279
5784,17194,19428
5785,6975,10541
5786,8884,11647
5787,6044,6259
5788,8297,11178
5789,4359,7820
5790,16325,16710
5791,1149,5044
5792,3768,8976
5793,372,7827
5794,14421,15692
5795,3431,4008
5796,820,3416
5797,18254,19391
5798,14762,15192
5799,15394,20476
5800,12996,15256
5801,14161,14310
5802,856,10360
5803,2163,19097
5804,15499,16784
5805,7667,10801
5806,42,232
5807,15843,16506
5808,4920,19787
5809,6903,10621
5810,14329,16816
5811,2987,10289
5812,7858,12300
5813,3913,4021
5814,3578,18067
5815,15760,16412
5816,7816,17342
5817,12444,13056
5818,2838,3031
5819,8422,13539
5820,18865,21148
5821,8463,10825
5822,6287,7222
5823,2311,2890
5824,5501,10257
5825,18564,21029
5826,6880,9636
5827,17125,18416
5828,10172,19189
5829,10785,18314
5830,8797,11698
5831,10682,16297
5832,6050,6351
5833,11571,21039
5834,5811,5861
5835,3880,3961
5836,10925,11678
5837,16158,16594
5838,5040,7150
5839,12071,12156
5840,1779,1918
5841,11516,19799
5842,987,3236
5843,888,2178
5844,5810,6417
5845,5348,17205
5846,13244,15577
5847,16735,16819
5848,37,3793
5849,2764,4619
5850,8276,15105
5851,9569,18717
5852,12347,16038
5853,1589,14220
5854,6532,6554
5855,2374,14374
5856,13074,14504
5857,12510,13757
5858,12299,14078
5859,4706,5019
5860,3910,5246
5861,5108,5654
5862,9521,9522
5863,3092,6089
5864,14291,16455
5865,704,16973
5866,11415,17340
5867,932,6497
5868,434,5161
5869,941,3807
5870,5956,6357
5871,13141,13301
5872,3326,6249
5873,16517,18055
5874,1423,1621
5875,726,1612
5876,6045,7073
5877,12671,14595
5878,196,17928
5879,12775,12989
5880,1059,15139
5881,9376,15898
5882,2937,12193
5883,15665,15759
5884,9508,9888
5885,1187,5517
5886,10288,15580
5887,12129,12170
5888,9092,9350
5889,15642,16044
5890,1276,16959
5891,4002,7696
5892,1468,1713
5893,4859,5866
5894,458,5615
5895,51,4540
5896,1465,1967
5897,334,1632
5898,3627,5560
5899,2837,8907
5900,8092,10828
5901,236,2687
5902,2568,19458
5903,14591,15080
5904,2554,7728
5905,16007,18722
5906,877,2089
5907,2295,5130
5908,11285,12044
5909,8794,9559
5910,3207,17813
5911,5776,12777
5912,12628,14309
5913,692,6794
5914,10409,11496
5915,3726,4133
5916,2431,20694
5917,1373,11428
5918,1502,11523
5919,14681,17726
5920,8667,16115
5921,3955,5695
5922,13851,14174
5923,13842,16913
5924,12290,17603
5925,12079,12840
5926,6261,7634
5927,1550,1622
5928,9700,15836
5929,4562,17323
5930,12365,13450
5931,5720,9927
5932,1855,2854
5933,18425,19112
5934,5737,18408
5935,1368,16691
5936,3225,3461
5937,10683,13944
5938,1490,15570
5939,9746,14424
5940,2271,3450
5941,1270,1271
5942,9822,11453
5943,7134,17327
5944,5894,11103
5945,1155,11616
5946,2797,18188
5947,3200,10515
5948,8268,10779
5949,2230,21034
5950,11983,15285
5951,12413,18296
5952,15093,17528
5953,3017,3043
5954,12992,14896
5955,11641,11714
5956,188,10413
5957,3269,6924
5958,4012,6011
5959,4047,4087
5960,10885,12158
5961,4401,7998
5962,12057,12075
5963,1216,1390
5964,6785,6786
5965,17067,18105
5966,12644,13767
5967,1075,2962
5968,16341,16703
5969,6278,6376
5970,4877,5123
5971,2579,2712
5972,2130,19938
5973,5506,14558
5974,13293,13628
5975,11667,11811
5976,7306,7490
5977,4679,5599
5978,4179,18273
5979,11529,11909
5980,4251,7745
5981,5518,15019
5982,5025,5626
5983,6881,8019
5984,14116,19691
5985,4293,6560
5986,4319,12187
5987,226,15288
5988,1939,9021
5989,809,19005
5990,10831,12689
5991,17397,21194
5992,684,6037
5993,13649,13859
5994,14411,16776
5995,14901,16045
5996,10,4513
5997,18272,18867
5998,2050,2402
5999,7811,11236
6000,6437,6934
6001,14885,15915
6002,7752,10008
6003,9031,9144
6004,13790,15408
6005,2235,13465
6006,11347,20375
6007,2572,6585
6008,816,2879
6009,1085,20875
6010,3815,3860
6011,6510,20987
6012,8598,9402
6013,13670,17792
6014,7950,17650
6015,3600,11066
6016,15400,16683
6017,3313,18586
6018,2578,5173
6019,4957,5466
6020,2745,3952
6021,1070,5060
6022,2551,7860
6023,1821,1864
6024,1784,15262
6025,6178,18138
6026,8748,9065
6027,5841,10727
6028,15090,15169
6029,4808,10978
6030,9002,9444
6031,8925,9197
6032,15978,16201
6033,13076,16620
6034,9555,13354
6035,1069,16770
6036,5048,7169
6037,7423,10464
6038,7391,9493
6039,15880,16565
6040,8272,18799
6041,2793,3378
6042,5942,11264
6043,2766,21654
6044,14666,14739
6045,6149,6957
6046,1043,11917
6047,2297,14024
6048,8348,13078
6049,5507,11767
6050,10465,16164
6051,1296,15908
6052,13878,15036
6053,831,1484
6054,9419,9512
6055,5826,16291
6056,13185,14198
6057,1205,7476
6058,8844,11183
6059,1634,20558
6060,6571,22061
6061,9154,15654
6062,5278,15704
6063,11958,19645
6064,5194,21747
6065,13297,18482
6066,2396,8138
6067,5965,7727
6068,7157,11142
6069,2194,6610
6070,9372,10217
6071,8318,10259
6072,15696,16788
6073,2706,2975
6074,4498,4523
6075,4238,16018
6076,748,3229
6077,8359,11083
6078,4014,9811
6079,12837,19901
6080,7275,18934
6081,6245,15950
6082,4531,19600
6083,13491,20508
6084,4663,4757
6085,3038,3707
6086,2256,10667
6087,13529,14439
6088,2117,2301
6089,3732,17503
6090,6474,7276
6091,13907,14305
6092,8195,10751
6093,1832,7036
6094,14389,19495
6095,2716,3438
6096,4309,6678
6097,424,1152
6098,18075,21021
6099,1482,2372
6100,15671,18944
6101,984,3126
6102,17516,17925
6103,3944,5003
6104,11948,11972
6105,2985,8267
6106,2720,9607
6107,14170,21612
6108,5222,6694
6109,7131,15257
6110,3814,6318
6111,11859,12189
6112,3114,3629
6113,789,3715
6114,896,3121
6115,8994,16585
6116,12746,12843
6117,1692,11217
6118,13176,15347
6119,16872,19509
6120,2681,13532
6121,8865,21453
6122,12807,12851
6123,2612,18739
6124,9037,15423
6125,18237,18339
6126,406,15946
6127,721,18901
6128,8671,14714
6129,27,29
6130,5529,6500
6131,252,13848
6132,8040,16451
6133,15227,15457
6134,5668,16162
6135,861,965
6136,2159,4718
6137,18567,19437
6138,13369,14060
6139,4043,16844
6140,805,17879
6141,12637,16633
6142,1135,11320
6143,6503,6556
6144,8118,11999
6145,1056,19118
6146,9024,11202
6147,15297,20447
6148,751,21715
6149,9299,19734
6150,13737,19965
6151,6705,9635
6152,14810,15011
6153,13102,21438
6154,11355,20186
6155,5037,13582
6156,11465,22516
6157,2379,2823
6158,5710,15396
6159,3044,6831
6160,15078,16106
6161,17361,19854
6162,8645,10368
6163,5082,11538
6164,3630,10249
6165,13338,20838
6166,17154,18437
6167,8822,12017
6168,650,2497
6169,3543,14500
6170,16064,18968
6171,3841,8280
6172,13474,13601
6173,12832,20555
6174,13863,14862
6175,1778,12135
6176,1322,5625
6177,7585,21204
6178,11421,11773
6179,7284,8718
6180,351,13754
6181,603,18486
6182,14498,20580
6183,4869,7351
6184,16090,16719
6185,219,19460
6186,10453,18846
6187,5421,20916
6188,2984,3162
6189,9810,15170
6190,7902,18583
6191,9532,9556
6192,11204,12113
6193,916,13574
6194,2940,5821
6195,7028,10163
6196,14914,15098
6197,5345,6022
6198,4046,16156
6199,1147,16642
6200,14410,19098
6201,6128,11445
6202,9017,20419
6203,10509,17914
6204,4675,19565
6205,13476,16537
6206,2378,4622
6207,11503,21446
6208,5784,16881
6209,1120,4182
6210,1278,4798
6211,9538,18410
6212,1190,6446
6213,13573,16363
6214,12726,21242
6215,2836,5444
6216,279,2404
6217,898,16072
6218,698,4617
6219,6499,18861
6220,4106,12027
6221,3818,6188
6222,1424,7724
6223,4274,14232
6224,9218,11894
6225,964,3314
6226,1762,13001
6227,17188,19031
6228,15050,19394
6229,12527,20395
6230,2349,3374
6231,10592,18223
6232,8067,18857
6233,3191,10745
6234,4975,17887
6235,13846,16270
6236,8562,14348
6237,8156,20389
6238,3962,15833
6239,10123,11929
6240,9257,11005
6241,5959,7730
6242,2981,9181
6243,777,4160
6244,9226,11565
6245,5500,9460
6246,11414,15182
6247,9187,13524
6248,3665,5121
6249,16170,18538
6250,13590,18303
6251,237,2246
6252,3650,8690
6253,5917,17452
6254,1277,2607
6255,11226,11481
6256,8474,13487
6257,4890,5039
6258,7571,8385
6259,1312,1335
6260,5272,20284
6261,8724,19396
6262,10010,15074
6263,14336,15575
6264,16424,16906
6265,13044,15466
6266,11867,20113
6267,8895,21113
6268,10345,10768
6269,17482,18266
6270,7520,8076
6271,4119,6629
6272,1934,22260
6273,7556,21752
6274,551,565
6275,4700,10770
6276,10890,20297
6277,8999,19125
6278,10518,18574
6279,3784,16718
6280,911,5497
6281,12480,12577
6282,1071,4299
6283,8953,10195
6284,55,14259
6285,5723,18610
6286,7294,13323
6287,6479,6488
6288,2855,6744
6289,11654,11760
6290,14417,21713
6291,11350,11559
6292,6174,11383
6293,10922,11534
6294,12844,13751
6295,7372,17897
6296,18112,18528
6297,6354,6355
6298,7338,9291
6299,50,212
6300,10720,15246
6301,1995,2127
6302,10256,13809
6303,10813,11012
6304,1180,1196
6305,17345,17444
6306,1723,8607
6307,7636,15849
6308,7863,14757
6309,713,1303
6310,10258,11844
6311,7104,8856
6312,10190,19377
6313,12802,18048
6314,953,16564
6315,2996,9124
6316,1598,6125
6317,7761,17159
6318,7472,8519
6319,645,13330
6320,4651,19319
6321,16614,16831
6322,2210,16768
6323,6320,16556
6324,6974,18124
6325,10725,20825
6326,2244,8172
6327,9462,20767
6328,4052,14902
6329,13766,21942
6330,8358,8380
6331,2810,8204
6332,1130,2536
6333,12984,18983
6334,16051,18213
6335,6739,6741
6336,11836,17783
6337,2946,10201
6338,1843,22587
6339,7108,7118
6340,108,2736
6341,432,18757
6342,14036,20734
6343,9222,16199
6344,930,8270
6345,15906,18701
6346,12982,19381
6347,10226,11431
6348,12256,20166
6349,3348,19895
6350,13596,14016
6351,47,18858
6352,2788,16767
6353,11370,15049
6354,2951,14686
6355,15602,17894
6356,6199,7871
6357,10787,10797
6358,2773,7640
6359,5049,6607
6360,700,8035
6361,12023,14529
6362,12495,14959
6363,7948,9105
6364,13381,13742
6365,1197,4673
6366,15224,18872
6367,12580,13180
6368,11092,19180
6369,316,3867
6370,6766,7875
6371,13106,15088
6372,8054,12835
6373,9672,9902
6374,211,14401
6375,8545,10481
6376,15429,16817
6377,2546,5096
6378,14331,15956
6379,11486,19775
6380,1491,7891
6381,14370,16943
6382,1480,13004
6383,2563,9140
6384,985,5243
6385,8678,16126
6386,1399,5589
6387,7481,9650
6388,1816,11725
6389,13533,21762
6390,383,14552
6391,9167,10946
6392,8164,17596
6393,4350,6186
6394,6366,7959
6395,13101,19469
6396,11807,18966
6397,1710,14394
6398,1984,21493
6399,9561,13047
6400,10234,10243
6401,1952,11851
6402,7562,20339
6403,4573,10610
6404,5471,9132
6405,11352,17891
6406,9128,16089
6407,3093,5578
6408,1886,22486
6409,6552,16485
6410,9931,12058
6411,7652,15525
6412,9698,14908
6413,12493,12654
6414,1942,6538
6415,10709,14165
6416,7125,10618
6417,11356,12099
6418,1052,2081
6419,9323,13066
6420,9631,13419
6421,1624,4802
6422,7656,8211
6423,12713,12738
6424,3577,12396
6425,7209,11991
6426,8658,9713
6427,588,5095
6428,9319,11029
6429,17087,18747
6430,9055,17056
6431,956,2023
6432,10263,18920
6433,1040,3276
6434,8905,17502
6435,12669,15907
6436,5362,19764
6437,2193,5300
6438,16950,21598
6439,9600,20135
6440,8638,22155
6441,4343,7519
6442,14311,20658
6443,5260,6012
6444,221,6874
6445,12357,18481
6446,15230,16605
6447,3429,3430
6448,6258,13791
6449,3535,3758
6450,8224,20469
6451,2558,10994
6452,1873,21623
6453,9155,9782
6454,1786,2813
6455,8454,10338
6456,8589,17487
6457,1554,7532
6458,10275,16830
6459,14414,15487
6460,13095,15018
6461,2282,2309
6462,6328,7647
6463,1795,11081
6464,1733,1734
6465,18089,22123
6466,12730,15645
6467,9731,15627
6468,12594,12623
6469,7286,7703
6470,10057,21840
6471,963,5593
6472,1348,11384
6473,1192,7403
6474,9127,10346
6475,8611,9994
6476,10980,20923
6477,11199,12236
6478,9449,19160
6479,15899,16739
6480,7460,12768
6481,2573,4313
6482,3376,12222
6483,14475,20201
6484,8630,15220
6485,1961,5697
6486,17182,18184
6487,9242,18456
6488,6371,17557
6489,11521,11810
6490,13648,14004
6491,1797,2874
6492,2430,6844
6493,9340,10701
6494,15879,15961
6495,9454,11362
6496,11065,17814
6497,314,5655
6498,5240,20410
6499,2173,7293
6500,17553,18043
6501,897,19683
6502,12861,15732
6503,440,19157
6504,6093,20997
6505,4811,14960
6506,13356,17704
6507,422,5142
6508,3217,12178
6509,5900,8097
6510,5034,6393
6511,11412,18578
6512,11660,11837
6513,84,4229
6514,3567,9200
6515,4488,21617
6516,13813,14846
6517,9505,10960
6518,8669,9131
6519,5622,9908
6520,1759,2595
6521,2169,11977
6522,2614,4409
6523,10739,19607
6524,3730,5733
6525,2906,3575
6526,9949,12122
6527,11480,11642
6528,10845,11785
6529,7606,14575
6530,10451,19621
6531,8254,11626
6532,13814,14545
6533,1237,1245
6534,15548,22051
6535,3000,10321
6536,16577,20530
6537,6867,8068
6538,11257,15442
6539,16142,19248
6540,7697,7906
6541,1198,4534
6542,10587,15675
6543,2997,9916
6544,13929,14752
6545,13016,14820
6546,5503,12872
6547,9405,10298
6548,15490,20211
6549,3341,6722
6550,6162,6325
6551,10342,11943
6552,15560,16368
6553,358,1088
6554,3666,3809
6555,15222,18283
6556,12417,21390
6557,853,2603
6558,3751,4538
6559,10580,17693
6560,6983,7026
6561,1953,16168
6562,1724,2751
6563,3187,3598
6564,18492,20784
6565,2932,3890
6566,6394,18011
6567,682,1310
6568,15206,19173
6569,15477,16651
6570,14848,15101
6571,3359,4413
6572,1694,4968
6573,757,3249
6574,13477,16053
6575,11124,11390
6576,3894,8184
6577,8761,9722
6578,3733,4189
6579,1531,14759
6580,14585,15388
6581,2526,4100
6582,731,14226
6583,7740,12054
6584,8139,20293
6585,9681,20719
6586,1690,2993
6587,12294,18970
6588,1354,20040
6589,14599,14692
6590,9168,10711
6591,13248,15489
6592,14153,15143
6593,12685,13202
6594,107,17134
6595,8094,9587
6596,12722,19048
6597,1174,14983
6598,13606,17223
6599,13099,13470
6600,9371,19544
6601,580,8159
6602,1493,6713
6603,12446,15813
6604,15993,19158
6605,12238,16219
6606,2165,12213
6607,7721,19843
6608,12131,21849
6609,12762,21788
6610,8910,11129
6611,199,3706
6612,10121,10312
6613,12727,20831
6614,557,656
6615,14524,15239
6616,13678,20025
6617,1102,2191
6618,3064,14796
6619,1479,6190
6620,6336,18520
6621,10112,10125
6622,3576,14748
6623,4212,19927
6624,5982,7105
6625,16208,17818
6626,6069,6335
6627,5423,7070
6628,597,15001
6629,14838,18703
6630,5849,6182
6631,11772,11962
6632,17132,18104
6633,4240,4644
6634,15260,15319
6635,2645,8031
6636,5397,13711
6637,747,6025
6638,1919,10795
6639,5387,7416
6640,9792,11825
6641,7749,7791
6642,18078,18950
6643,16169,16264
6644,9427,11596
6645,1498,5053
6646,100,4479
6647,12086,12204
6648,3285,4456
6649,4642,19832
6650,420,1285
6651,6451,16344
6652,4322,4323
6653,7459,22961
6654,6119,9050
6655,6414,18024
6656,7300,20167
6657,6976,10068
6658,2620,5391
6659,8480,8752
6660,11086,11406
6661,4152,5074
6662,4638,6902
6663,821,2426
6664,10962,15683
6665,4007,11314
6666,17245,18310
6667,1963,10851
6668,712,2704
6669,1981,20912
6670,1188,18417
6671,13453,14190
6672,1372,15726
6673,1926,3080
6674,2887,3855
6675,5286,17545
6676,13871,14046
6677,14356,18524
6678,7503,8704
6679,5058,5324
6680,4674,7855
6681,4258,11102
6682,15338,22466
6683,3899,21221
6684,1041,3216
6685,296,5258
6686,2959,21246
6687,10024,10327
6688,3410,5704
6689,1478,12859
6690,3902,5206
6691,1319,4883
6692,3771,11074
6693,12687,20532
6694,1928,10953
6695,6396,6668
6696,4090,19554
6697,104,5469
6698,12666,12686
6699,1516,9938
6700,3634,6305
6701,1839,2002
6702,12944,17898
6703,4584,19340
6704,8199,15180
6705,6549,15572
6706,10517,15703
6707,2656,8290
6708,10186,19828
6709,12029,21095
6710,10444,19467
6711,7828,16104
6712,2427,7798
6713,35,18763
6714,676,15595
6715,3418,5214
6716,2329,6038
6717,1580,9476
6718,68,180
6719,8333,10950
6720,4806,4996
6721,3470,9629
6722,886,18113
6723,8799,11385
6724,8547,9336
6725,10708,14031
6726,1537,7138
6727,14695,17966
6728,8979,11321
6729,7643,9868
6730,5207,12828
6731,903,6143
6732,5785,14770
6733,4876,6392
6734,9565,12725
6735,11222,11689
6736,9268,20439
6737,3072,7305
6738,631,13163
6739,14555,21238
6740,709,3827
6741,225,15564
6742,13316,14357
6743,13867,14145
6744,4694,4767
6745,3340,8230
6746,362,21462
6747,574,7612
6748,8151,9450
6749,13251,18196
6750,10660,22614
6751,6195,8096
6752,4882,8037
6753,12398,14319
6754,9846,18695
6755,6620,16233
6756,501,612
6757,1903,1938
6758,17234,17537
6759,5689,21387
6760,10902,11970
6761,8743,20309
6762,12788,12820
6763,4701,10467
6764,200,4415
6765,3933,15437
6766,2702,3491
6767,17835,21490
6768,4592,18008
6769,12696,20471
6770,8702,8960
6771,1253,6642
6772,461,18046
6773,5088,15369
6774,7019,7609
6775,18325,22353
6776,10726,12149
6777,14144,16130
6778,6687,19904
6779,14416,18879
6780,9585,11125
6781,18398,20761
6782,8901,17612
6783,5077,20829
6784,6088,6654
6785,7373,11919
6786,15937,18981
6787,4346,4872
6788,13213,14100
6789,6789,7004
6790,5191,7251
6791,1881,21444
6792,17937,20397
6793,13890,15096
6794,3301,5117
6795,6342,7221
6796,5490,5714
6797,12094,12125
6798,10736,21789
6799,4183,4511
6800,6400,14922
6801,10059,14968
6802,7279,15992
6803,8222,9516
6804,6506,12292
6805,2350,3993
6806,1066,2273
6807,1116,8475
6808,6959,21651
6809,7449,11130
6810,7639,14517
6811,14021,15568
6812,7874,17520
6813,11746,14355
6814,14009,14428
6815,9987,13107
6816,8258,8588
6817,462,11036
6818,1654,2174
6819,4794,11191
6820,460,471
6821,626,6095
6822,14840,18681
6823,6623,8783
6824,3728,4652
6825,2206,3620
6826,17604,19567
6827,11696,14654
6828,14041,15009
6829,2270,21953
6830,9487,18205
6831,12556,17184
6832,11379,15501
6833,7049,7525
6834,7867,8004
6835,15796,18066
6836,10212,10574
6837,5210,7700
6838,6971,8277
6839,15208,16744
6840,5657,22043
6841,3182,9103
6842,7720,14180
6843,2733,9358
6844,14769,17485
6845,16749,21200
6846,7632,7668
6847,9826,18590
6848,30,156
6849,439,14604
6850,8852,9982
6851,8018,13896
6852,8177,10420
6853,5701,18450
6854,5922,6027
6855,8320,10789
6856,8073,8430
6857,10588,14044
6858,5211,12515
6859,21,15445
6860,1432,16654
6861,8095,9973
6862,735,7918
6863,8413,22432
6864,13262,14127
6865,18032,21350
6866,8691,13819
6867,5950,7579
6868,11079,14884
6869,3323,14097
6870,5104,6774
6871,13862,14228
6872,8612,8781
6873,8282,21352
6874,10656,11026
6875,2969,21371
6876,11863,14829
6877,11748,23101
6878,6854,7937
6879,6316,6743
6880,12514,16214
6881,8228,8887
6882,15763,15764
6883,8105,8883
6884,11411,18623
6885,1730,3821
6886,4267,16603
6887,4583,14312
6888,914,2531
6889,365,6147
6890,5253,23200
6891,1999,8618
6892,2615,4363
6893,2532,4532
6894,8255,8982
6895,16934,19888
6896,4297,7167
6897,1463,7483
6898,2845,18864
6899,6470,8329
6900,12565,14216
6901,5481,19505
6902,506,6655
6903,15289,15496
6904,4576,4735
6905,7033,18281
6906,4026,5526
6907,15684,19012
6908,8622,18009
6909,14684,15485
6910,9029,19778
6911,9441,17429
6912,4571,9117
