,lat,lng,tree,sky
333,37.728894,-122.494223317,46537.5,57861.0
334,37.730394,-122.399347099,3561.25,62466.0
335,37.730394,-122.401244623,742.75,58618.0
336,37.730394,-122.403142147,9830.75,68594.75
337,37.730394,-122.405039672,10920.5,37792.75
338,37.730394,-122.406937196,4852.0,41679.25
339,37.730394,-122.408834721,2212.25,31758.25
340,37.730394,-122.410732245,10744.5,41449.5
341,37.730394,-122.412629769,23944.0,49352.5
342,37.730394,-122.414527294,2421.75,50462.5
343,37.730394,-122.416424818,9472.75,61058.25
344,37.730394,-122.418322342,636.5,36377.5
345,37.730394,-122.420219867,3666.25,40783.5
346,37.730394,-122.422117391,4118.75,48523.75
347,37.730394,-122.424014916,2096.75,51964.75
348,37.730394,-122.42591244,18351.5,38754.75
349,37.730394,-122.427809964,7642.5,31936.5
350,37.730394,-122.429707489,3951.25,46212.5
351,37.730394,-122.431605013,26080.75,49972.5
352,37.730394,-122.433502537,3724.5,38385.75
353,37.730394,-122.435400062,8101.5,40362.25
354,37.730394,-122.437297586,14677.5,70347.0
355,37.730394,-122.439195111,22865.75,38656.25
356,37.730394,-122.441092635,2054.5,47794.0
357,37.730394,-122.442990159,27462.0,51357.0
358,37.730394,-122.444887684,9819.75,56599.5
359,37.730394,-122.446785208,46157.75,30735.5
360,37.730394,-122.448682732,14094.25,37556.5
361,37.730394,-122.450580257,29163.25,55977.5
362,37.730394,-122.452477781,21214.5,57293.75
363,37.730394,-122.454375306,28447.0,62826.75
364,37.730394,-122.45627283,30053.5,56967.0
365,37.730394,-122.458170354,42687.75,63290.0
366,37.730394,-122.460067879,21602.25,55848.5
367,37.730394,-122.461965403,29762.5,54096.25
368,37.730394,-122.463862927,13591.5,57301.0
369,37.730394,-122.465760452,12506.25,45703.5
370,37.730394,-122.467657976,54747.5,39732.5
371,37.730394,-122.469555501,15704.0,56863.0
372,37.730394,-122.471453025,25149.25,59827.0
373,37.730394,-122.473350549,40497.0,57813.75
374,37.730394,-122.475248074,17239.5,67522.75
375,37.730394,-122.477145598,47044.75,40684.25
376,37.730394,-122.48663322,27572.0,49194.0
377,37.730394,-122.488530744,10677.0,62258.5
378,37.730394,-122.490428269,14219.0,68287.75
379,37.730394,-122.492325793,6551.75,65599.75
380,37.730394,-122.494223317,44277.0,51725.25
381,37.730394,-122.496120842,2444.0,59915.5
382,37.731894,-122.397449574,3395.25,47010.25
383,37.731894,-122.399347099,1235.25,55770.5
384,37.731894,-122.401244623,4564.25,55253.75
385,37.731894,-122.403142147,3310.25,52418.0
386,37.731894,-122.405039672,58414.25,49031.75
387,37.731894,-122.406937196,23598.25,35142.75
388,37.731894,-122.408834721,2436.25,32449.25
389,37.731894,-122.410732245,9800.25,40879.0
390,37.731894,-122.412629769,3365.0,42834.0
391,37.731894,-122.414527294,15813.5,44302.75
392,37.731894,-122.416424818,33659.5,62424.75
393,37.731894,-122.418322342,19449.5,60281.75
394,37.731894,-122.420219867,29262.0,62069.5
395,37.731894,-122.422117391,11608.75,59726.25
396,37.731894,-122.424014916,13426.25,53085.25
397,37.731894,-122.42591244,8176.5,61607.0
398,37.731894,-122.427809964,23949.5,48552.5
399,37.731894,-122.429707489,64408.5,34863.0
400,37.731894,-122.431605013,22953.25,50279.25
401,37.731894,-122.433502537,11686.5,76435.75
402,37.731894,-122.435400062,42807.0,24944.25
403,37.731894,-122.437297586,28335.5,50115.5
404,37.731894,-122.439195111,26173.0,30496.25
405,37.731894,-122.441092635,44191.25,40703.5
406,37.731894,-122.442990159,28206.75,29590.25
407,37.731894,-122.444887684,25718.25,33849.0
408,37.731894,-122.446785208,22466.0,39605.25
409,37.731894,-122.448682732,7353.5,60621.25
410,37.731894,-122.450580257,25101.25,34451.0
411,37.731894,-122.452477781,39486.75,34367.0
412,37.731894,-122.454375306,13407.5,69351.0
413,37.731894,-122.45627283,47184.0,57273.0
414,37.731894,-122.458170354,69542.0,24565.25
415,37.731894,-122.460067879,44950.75,46604.75
416,37.731894,-122.461965403,20564.0,44205.75
417,37.731894,-122.463862927,29929.75,57536.75
418,37.731894,-122.465760452,38428.75,55701.75
419,37.731894,-122.467657976,32185.75,62376.25
420,37.731894,-122.469555501,23248.75,59334.25
421,37.731894,-122.471453025,39210.75,51292.75
422,37.731894,-122.473350549,7022.0,60341.5
423,37.731894,-122.475248074,40067.0,49665.0
424,37.731894,-122.477145598,14743.25,61535.5
425,37.731894,-122.479043122,12874.75,61427.25
426,37.731894,-122.480940647,10356.75,62978.25
427,37.731894,-122.482838171,11565.75,70009.0
428,37.731894,-122.484735696,6131.75,63151.5
429,37.731894,-122.48663322,8943.5,63568.25
430,37.731894,-122.488530744,5672.5,66111.0
431,37.731894,-122.490428269,14693.5,61645.75
432,37.731894,-122.492325793,8386.5,67447.5
433,37.731894,-122.494223317,32915.0,58357.0
434,37.731894,-122.496120842,7796.75,62840.0
435,37.731894,-122.498018366,27535.0,48927.25
436,37.733394,-122.397449574,4871.5,60474.0
437,37.733394,-122.399347099,10633.0,56720.75
438,37.733394,-122.401244623,917.5,50761.75
439,37.733394,-122.403142147,12421.25,63026.5
440,37.733394,-122.405039672,30356.25,6527.25
441,37.733394,-122.406937196,6324.25,46059.25
442,37.733394,-122.408834721,5362.25,38019.25
443,37.733394,-122.410732245,19354.5,73937.5
444,37.733394,-122.412629769,20986.5,66886.5
445,37.733394,-122.414527294,26884.5,37873.5
446,37.733394,-122.416424818,30046.75,27037.75
447,37.733394,-122.418322342,48549.25,37077.25
448,37.733394,-122.420219867,95435.0,42141.5
449,37.733394,-122.422117391,12348.5,60774.5
450,37.733394,-122.424014916,27289.5,58692.25
451,37.733394,-122.42591244,12270.75,48723.0
452,37.733394,-122.427809964,9680.75,34796.5
453,37.733394,-122.429707489,23440.0,45150.75
454,37.733394,-122.431605013,23954.25,64939.75
455,37.733394,-122.433502537,41655.5,27758.5
456,37.733394,-122.435400062,45601.75,36726.75
457,37.733394,-122.437297586,32287.25,36016.25
458,37.733394,-122.439195111,27289.25,29942.5
459,37.733394,-122.441092635,31855.0,44301.25
460,37.733394,-122.442990159,11599.5,32712.0
461,37.733394,-122.444887684,11261.0,41236.75
462,37.733394,-122.446785208,28453.75,47619.75
463,37.733394,-122.448682732,14704.5,37365.0
464,37.733394,-122.450580257,15710.0,57976.5
465,37.733394,-122.452477781,53035.75,44434.0
466,37.733394,-122.454375306,48093.5,53131.5
467,37.733394,-122.45627283,38602.25,53659.25
468,37.733394,-122.458170354,31758.0,55718.0
469,37.733394,-122.460067879,31459.75,52355.25
470,37.733394,-122.461965403,33386.25,50584.25
471,37.733394,-122.463862927,58972.75,43930.5
472,37.733394,-122.465760452,76783.0,32520.25
473,37.733394,-122.467657976,43970.25,54627.25
474,37.733394,-122.469555501,86330.5,20569.75
475,37.733394,-122.471453025,71356.75,48643.5
476,37.733394,-122.473350549,22196.25,67257.75
477,37.733394,-122.475248074,38036.0,49582.75
478,37.733394,-122.477145598,37608.5,52815.0
479,37.733394,-122.479043122,21007.75,67860.0
480,37.733394,-122.480940647,16777.25,59001.25
481,37.733394,-122.482838171,9283.0,59396.5
482,37.733394,-122.484735696,4375.0,63816.5
483,37.733394,-122.48663322,7775.25,64063.0
484,37.733394,-122.488530744,18920.0,46135.0
485,37.733394,-122.490428269,8477.5,65155.25
486,37.733394,-122.492325793,1753.75,63255.25
487,37.733394,-122.494223317,67382.5,30492.5
488,37.733394,-122.496120842,26675.5,53416.25
489,37.733394,-122.499915891,84313.25,36337.5
490,37.734894,-122.39555205,4360.0,42679.75
491,37.734894,-122.397449574,1727.0,54103.0
492,37.734894,-122.399347099,13902.25,53094.0
493,37.734894,-122.401244623,3005.0,61209.0
494,37.734894,-122.403142147,4248.75,51883.0
495,37.734894,-122.405039672,35754.75,75991.75
496,37.734894,-122.406937196,46091.5,33022.5
497,37.734894,-122.408834721,4325.5,50468.75
498,37.734894,-122.410732245,11145.5,69175.25
499,37.734894,-122.412629769,24299.75,33314.75
500,37.734894,-122.414527294,8765.0,37635.0
501,37.734894,-122.416424818,7850.5,45029.75
502,37.734894,-122.418322342,7688.75,36217.25
503,37.734894,-122.420219867,22239.25,34357.75
504,37.734894,-122.422117391,17756.75,43883.5
505,37.734894,-122.424014916,21010.75,60481.0
506,37.734894,-122.42591244,7317.75,19139.25
507,37.734894,-122.427809964,24114.75,27753.5
508,37.734894,-122.429707489,15282.0,46185.75
509,37.734894,-122.431605013,37138.5,26970.75
510,37.734894,-122.433502537,18940.5,26149.25
511,37.734894,-122.435400062,23796.25,32083.0
512,37.734894,-122.437297586,38117.0,38744.75
513,37.734894,-122.439195111,75149.75,14911.25
514,37.734894,-122.441092635,58160.75,20120.75
515,37.734894,-122.442990159,30474.5,51566.5
516,37.734894,-122.444887684,25074.75,56746.5
517,37.734894,-122.446785208,27923.0,40797.5
518,37.734894,-122.448682732,36649.5,33428.25
519,37.734894,-122.450580257,12522.0,30706.25
520,37.734894,-122.452477781,53019.25,30732.75
521,37.734894,-122.454375306,27515.25,43005.5
522,37.734894,-122.45627283,22860.0,35970.25
523,37.734894,-122.458170354,24796.25,51293.25
524,37.734894,-122.460067879,24370.25,54603.25
525,37.734894,-122.461965403,44937.5,50106.5
526,37.734894,-122.463862927,64667.5,24993.5
527,37.734894,-122.465760452,92422.0,15934.75
528,37.734894,-122.467657976,76565.25,25448.75
529,37.734894,-122.469555501,75112.75,26436.5
530,37.734894,-122.471453025,29654.25,57012.25
531,37.734894,-122.473350549,38239.0,57826.5
532,37.734894,-122.475248074,36886.5,44410.25
533,37.734894,-122.477145598,51680.75,40684.75
534,37.734894,-122.479043122,28818.0,51193.0
535,37.734894,-122.480940647,22671.75,51848.25
536,37.734894,-122.482838171,19763.5,52155.5
537,37.734894,-122.484735696,26182.25,56953.0
538,37.734894,-122.48663322,17527.0,56284.25
539,37.734894,-122.488530744,25239.0,66026.25
540,37.734894,-122.490428269,12824.5,60501.25
541,37.734894,-122.492325793,6496.75,64206.0
542,37.734894,-122.494223317,38962.25,47960.5
543,37.734894,-122.496120842,6425.0,53159.75
544,37.734894,-122.498018366,8757.25,53610.75
545,37.734894,-122.499915891,25268.75,57483.5
546,37.734894,-122.501813415,121797.75,7141.5
547,37.736394,-122.391757001,19092.75,55759.0
548,37.736394,-122.393654526,7987.75,52985.75
549,37.736394,-122.39555205,19325.5,53546.5
550,37.736394,-122.397449574,5426.75,58401.0
551,37.736394,-122.399347099,29491.75,47055.25
552,37.736394,-122.403142147,58843.25,31102.5
553,37.736394,-122.405039672,38435.75,52582.25
554,37.736394,-122.406937196,23065.5,62161.75
555,37.736394,-122.408834721,26113.5,49180.25
556,37.736394,-122.410732245,35147.75,18986.5
557,37.736394,-122.412629769,29973.0,25512.5
558,37.736394,-122.414527294,17391.75,32550.25
559,37.736394,-122.416424818,23753.75,43239.5
560,37.736394,-122.418322342,30526.0,32812.5
561,37.736394,-122.420219867,33481.5,48553.5
562,37.736394,-122.422117391,30034.5,34392.0
563,37.736394,-122.424014916,7045.75,39286.0
564,37.736394,-122.42591244,46033.0,37701.0
565,37.736394,-122.427809964,2109.25,31776.5
566,37.736394,-122.429707489,6769.0,33049.75
567,37.736394,-122.431605013,33147.0,43300.5
568,37.736394,-122.433502537,47731.25,27687.25
569,37.736394,-122.435400062,31909.75,43929.25
570,37.736394,-122.437297586,23707.5,37731.5
571,37.736394,-122.439195111,7446.5,37524.5
572,37.736394,-122.441092635,90187.25,9660.5
573,37.736394,-122.442990159,47697.0,40325.5
574,37.736394,-122.444887684,48788.5,41750.5
575,37.736394,-122.446785208,22882.0,57442.5
576,37.736394,-122.448682732,13354.75,40037.75
577,37.736394,-122.452477781,20211.0,37816.75
578,37.736394,-122.454375306,21609.25,48594.5
579,37.736394,-122.45627283,35510.25,39733.0
